beta1,beta2,x_tmax,front_chord,front_camber,mach_in,loss,pressure_rise,converged
48.259305737564354,1.2408377667815582,0.5143600448696679,0.42883917509476355,0.44065691857407685,0.8,0.038436,1.329173,True
48.259305737564354,1.2408377667815582,0.5143600448696679,0.42883917509476355,0.44065691857407685,0.825,0.037432,1.358551,True
48.321261015996086,-1.1122621155031145,0.51597524923927,0.6162144874897987,0.331320484361235,0.8,0.070172,1.298238,True
48.259305737564354,1.2408377667815582,0.5143600448696679,0.42883917509476355,0.44065691857407685,0.85,0.037347,1.389082,True
48.321261015996086,-1.1122621155031145,0.51597524923927,0.6162144874897987,0.331320484361235,0.825,0.075518,1.320008,True
49.84069905130822,-0.9249771680907031,0.3684674271574473,0.6770088753485906,0.34454271075462356,0.8,0.066814,1.304636,True
48.406075191570686,-1.3780497189827725,0.4740889603915346,0.40747320497766376,0.3057788205192498,0.8,0.051657,1.322038,True
48.406075191570686,-1.3780497189827725,0.4740889603915346,0.40747320497766376,0.3057788205192498,0.825,0.049771,1.351347,True
48.406075191570686,-1.3780497189827725,0.4740889603915346,0.40747320497766376,0.3057788205192498,0.85,0.04944,1.38155,True
49.82385966040294,1.7011617713613671,0.5058067536175713,0.600880791489353,0.31601339535567996,0.8,0.076628,1.299792,True
49.08819563908439,1.3610652367968896,0.32644304731014956,0.6951964326432045,0.5071781712006468,0.8,0.043647,1.323528,True
49.08819563908439,1.3610652367968896,0.32644304731014956,0.6951964326432045,0.5071781712006468,0.825,0.045437,1.350002,True
49.82385966040294,1.7011617713613671,0.5058067536175713,0.600880791489353,0.31601339535567996,0.825,0.082547,1.3211,True
49.08819563908439,1.3610652367968896,0.32644304731014956,0.6951964326432045,0.5071781712006468,0.85,0.04789,1.377498,True
49.107132261046225,-0.32120621431467744,0.6897174856861452,0.6969251631913185,0.3803148235827253,0.8,0.064702,1.302005,True
48.11417057138512,1.0464063658233496,0.5453534718516067,0.32789384608188016,0.5188787968358599,0.8,0.039316,1.330359,True
48.11417057138512,1.0464063658233496,0.5453534718516067,0.32789384608188016,0.5188787968358599,0.825,0.041653,1.357554,True
48.11417057138512,1.0464063658233496,0.5453534718516067,0.32789384608188016,0.5188787968358599,0.85,0.049141,1.382646,True
49.107132261046225,-0.32120621431467744,0.6897174856861452,0.6969251631913185,0.3803148235827253,0.825,0.066534,1.32679,True
49.49234806897442,-0.34173498126350466,0.5419092206235847,0.5807504320874097,0.5759526675274005,0.8,0.041528,1.337728,True
49.49234806897442,-0.34173498126350466,0.5419092206235847,0.5807504320874097,0.5759526675274005,0.825,0.040446,1.367575,True
48.563253985719754,0.9223668624731522,0.5913789443840292,0.44498668822860893,0.6116811132672486,0.8,0.039002,1.33401,True
49.107132261046225,-0.32120621431467744,0.6897174856861452,0.6969251631913185,0.3803148235827253,0.85,0.068697,1.352666,True
48.563253985719754,0.9223668624731522,0.5913789443840292,0.44498668822860893,0.6116811132672486,0.825,0.039849,1.362392,True
49.49234806897442,-0.34173498126350466,0.5419092206235847,0.5807504320874097,0.5759526675274005,0.85,0.040433,1.398624,True
48.563253985719754,0.9223668624731522,0.5913789443840292,0.44498668822860893,0.6116811132672486,0.85,0.043309,1.390694,True
49.44283446827726,-0.14256944016467576,0.48176927732096153,0.34757690198726693,0.3477957703967327,0.8,0.040415,1.338007,True
48.05794460459084,0.5856507170581287,0.4967893236134745,0.5074817712367777,0.5444638570946401,0.8,0.037491,1.329677,True
49.44283446827726,-0.14256944016467576,0.48176927732096153,0.34757690198726693,0.3477957703967327,0.85,0.039364,1.398849,True
48.94785382675581,-1.5896493283809128,0.6173379330652151,0.6865712256134057,0.3044158059055025,0.8,0.084032,1.2836,True
48.05794460459084,0.5856507170581287,0.4967893236134745,0.5074817712367777,0.5444638570946401,0.825,0.036431,1.359133,True
48.05794460459084,0.5856507170581287,0.4967893236134745,0.5074817712367777,0.5444638570946401,0.85,0.036572,1.389558,True
49.609606369543165,-1.600635982193904,0.5152990947525955,0.39022499901155305,0.6166297736746356,0.8,0.046173,1.339588,True
49.609606369543165,-1.600635982193904,0.5152990947525955,0.39022499901155305,0.6166297736746356,0.825,0.05295,1.364292,True
48.469956524937984,1.109637003180807,0.554152651025779,0.46735012248483354,0.34548575346965144,0.8,0.053353,1.316871,True
